playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Anyelo Luna,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003048,0,0,
Luis Mojica,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873452,0,0,
Felipe Tejada,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873145,0,0,
Edison Suriel,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917807,0,0,
Jaider Rocha,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599550,0,0,
Jeferson Mejia,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa751022,0,0,
Manuel Silva,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917865,0,0,
Mayky Perez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829767,0,0,
Jose Espada,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875064,0,0,
Julian Aybar,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872835,0,0,
Stephen Milligan,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875347,0,0,
Nichel Alcantara,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa881619,0,0,
Fabian Blanco,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873152,0,0,
Brandon Bingel,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918517,0,0,
Miguel Polanco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828501,0,0,
Jhony Brito,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916962,0,0,
Brayden Bouchey,TOR,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,670283,sa918925,0,0,
Filyer Sanchez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872848,0,0,
Jose Vasquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa871767,0,0,
Jacob Lemoine,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658610,0,0,
Ken Figueroa,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827250,0,0,
Joel Linares,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736750,0,0,
Jose Fuentes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa656017,0,0,
Yei Almonte,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa740609,0,0,
Andrew Deramo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918673,0,0,
Charlie Neuweiler,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004345,0,0,
Xavier Borde,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876274,0,0,
Cristian Mota,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828970,0,0,
Denny Martinez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa871672,0,0,
Daniel Ayers,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738400,0,0,
Jose Soriano,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916702,0,0,
Sixto Torres,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875741,0,0,
Hector Lopez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa655977,0,0,
Jose Moreno,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa836384,0,0,
Cole Ragans,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917938,0,0,
Bryant Holtmann,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827456,0,0,
Kiber Arvelaez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917195,0,0,
Tai Tiedemann,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918110,0,0,
Andres Bonalde,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa871445,0,0,
John Parke,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003988,0,0,
Alejandro Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa832272,0,0,
Jheyson Caraballo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917327,0,0,
Nivaldo Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa943525,0,0,
Daniel Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa871449,0,0,
Diosward Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa878813,0,0,
Albinson Volquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916715,0,0,
Carter Hope,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737628,0,0,
Andres Jimenez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917163,0,0,
Carlos Lopez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875328,0,0,
Jacob Schlesener,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875595,0,0,
Sergio Pacheco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa919042,0,0,
Jhon Peluffo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828540,0,0,
Tyler Mondile,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918013,0,0,
Ritzi Mendoza,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737367,0,0,
Zach Lewis,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829666,0,0,
Wilson Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003087,0,0,
Jhoan Quijada,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa736624,0,0,
Brian Pirela,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa879199,0,0,
Deyvis Julian,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872507,0,0,
Pedro Barrios,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916960,0,0,
Carlos Gonzalez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917900,0,0,
Luis Santos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873147,0,0,
Ronny Carvajal,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737030,0,0,
Harold Chirino,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917637,0,0,
Michael Petersen,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658475,0,0,
Carson Sands,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828814,0,0,
Jose Mora,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875839,0,0,
Henry Feliz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa837994,0,0,
Max Gooding,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828424,0,0,
Marvin Mateo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917891,0,0,
Michael McCormick,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3004114,0,0,
Eugenio Palma,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829746,0,0,
Angel De Jesus,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa921876,0,0,
Maikel Sepulveda,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873228,0,0,
Connor Mayes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004205,0,0,
Nick Gruener,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918503,0,0,
Rafael Encarnacion,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828543,0,0,
Wilfry Cruz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917190,0,0,
Noel Ovalles,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873189,0,0,
Yohander Quintana,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828516,0,0,
Sam Pastrone,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875758,0,0,
Nick White,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829002,0,0,
Andy Ravel,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa738700,0,0,
Jose Salas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737489,0,0,
Arturo Mujica,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829081,0,0,
Jose Jimenez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829079,0,0,
Luis Moreno,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002928,0,0,
Edward Perez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830766,0,0,
Micah Miniard,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829147,0,0,
Chris Oliver,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa599336,0,0,
Darly Infante,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917901,0,0,
Luis Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827949,0,0,
Luis D. Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3002983,0,0,
Carlos Sanchez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917794,0,0,
Miguel Jerez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa922562,0,0,
Samir Vivas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827957,0,0,
Alvaro Galindo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873333,0,0,
Oliver Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917415,0,0,
Michael Zimmerman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875334,0,0,
Eduard Bazardo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873313,0,0,
Miguel Hernandez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873180,0,0,
Francis Jones,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917760,0,0,
Dallas Newton,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738609,0,0,
Ronald Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa739207,0,0,
Gilmael Troya,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872841,0,0,
Carlos Sanabria,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828581,0,0,
Juan Mojica,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917757,0,0,
Jonas De La Cruz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3002680,0,0,
Joel Romero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873485,0,0,
Juan Jimenez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597161,0,0,
Werner Leal,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737001,0,0,
Paul Covelle,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa856545,0,0,
Carlos Hernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004199,0,0,
Richard McWilliams,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875795,0,0,
Richard Morban,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa885669,0,0,
Christian Meister,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875992,0,0,
Ramon Pineda,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003053,0,0,
Frank Encarnacion,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828541,0,0,
Rohimard Carrillo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa739793,0,0,
Dustin Driver,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737883,0,0,
Miguelangel Bastidas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa827214,0,0,
Adonis De la Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737023,0,0,
Enyer Morales,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875293,0,0,
Luigence Thomas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830156,0,0,
Oliver Ortega,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872800,0,0,
Celis Flames,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873318,0,0,
Adonis Pichardo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872561,0,0,
Luis Torres,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737341,0,0,
Isaac Padilla,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828717,0,0,
Henry Medina,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa916728,0,0,
Matt Pope,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659258,0,0,
Stanly Sabino,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917791,0,0,
Matt Portland,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875751,0,0,
Willians Vasquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917972,0,0,
Justin Valdespina,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918312,0,0,
Luis Alecis,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873163,0,0,
Francisco Mena,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828435,0,0,
Connor Bennett,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876135,0,0,
Nestor Oronel,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828488,0,0,
Jose Dominguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873199,0,0,
Brandon Magallones,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa827429,0,0,
Abdallah Aris,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa871772,0,0,
Jose Gonzalez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa877017,0,0,
Edwin Cruz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa877873,0,0,
Victor Romero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828748,0,0,
Johan Diaz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829920,0,0,
Pierce Romero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875216,0,0,
Guadalupe Chavez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872819,0,0,
Easton McGee,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917971,0,0,
Brayan Herrera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003006,0,0,
Ronald Guedez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737485,0,0,
Tyler Painton,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa549115,0,0,
Melvin Ovalles,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828289,0,0,
Pedro Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917174,0,0,
Salvador Montano,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828367,0,0,
Sal Biasi,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3004091,0,0,
Yeizer Marrugo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa635431,0,0,
Julio Frias,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873218,0,0,
Nolan Watson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa874732,0,0,
Jairo Pacheco,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737220,0,0,
Hector Acosta,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa3003002,0,0,
Arcadio Campusano,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa877823,0,0,
Juan Santos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa924730,0,0,
Marlon Constante,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873298,0,0,
Josh Winckowski,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918379,0,0,
Wanderson Linares,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa945004,0,0,
Francisco Villegas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917805,0,0,
Wilfred Salaman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa921448,0,0,
Eury Ramos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873729,0,0,
Grayson Huffman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829012,0,0,
Hansel Paulino,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828144,0,0,
Gregorix Estevez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736873,0,0,
Juan Diaz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828466,0,0,
Jose Zacarias,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877026,0,0,
Dane Myers,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa915708,0,0,
Orby Tavares,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830229,0,0,
Daniel Marten,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917390,0,0,
Renlly Tejada,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872833,0,0,
Jeffry Nino,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875867,0,0,
Fraylin Santos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa920959,0,0,
Jesus Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa871769,0,0,
Edrick Agosto,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa829251,0,0,
Reinaldo Cepin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa657821,0,0,
Diogenes Almengo,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa835215,0,0,
Enfember Martinez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658694,0,0,
Luis Ramirez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917821,0,0,
Omar Basulto,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa604599,0,0,
Juan Cuevas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828589,0,0,
Jose Alcantara,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877820,0,0,
Juan Nunez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828600,0,0,
Miguel De Jesus,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873177,0,0,
Luis Moncada,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873694,0,0,
Jhonleider Salinas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873497,0,0,
Edwin German,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa873304,0,0,
Jhon Nunez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873187,0,0,
Jefry Valdez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa887660,0,0,
Yelmison Peralta,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657897,0,0,
Hector Guance,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828746,0,0,
Edwin Rojas,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828500,0,0,
Derek Heffel,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918326,0,0,
Jose Disla,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa748874,0,0,
Ever Moya,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917836,0,0,
Devon Fisher,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829287,0,0,
Tyree Thompson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918618,0,0,
Jose Martinez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657500,0,0,
Luis Lopez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa828575,0,0,
Evan Sanders,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3002668,0,0,
Marcos Lantigua,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830637,0,0,
Joel De La Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa879191,0,0,
Angel Vasquez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828444,0,0,
Oswaldo Castillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa735885,0,0,
Jesus De Los Santos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917864,0,0,
Victor Sobil,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa826780,0,0,
Luis Alcantara,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917748,0,0,
Juan Alvarez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828547,0,0,
Jhonny Mateo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa737352,0,0,
Jenri Montas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916729,0,0,
Joselito Cano,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597212,0,0,
Luis Rijo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa916950,0,0,
Andy De La Cruz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737203,0,0,
Lazaro Leyva,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa879304,0,0,
Luis Gonzalez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875327,0,0,
Robert Garcia,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa915840,0,0,
Chasen Ford,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918609,0,0,
Nector Ramirez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828480,0,0,
Edilson Batista,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872826,0,0,
Zack Trageton,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918087,0,0,
Argenis Hiciano,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa838071,0,0,
Cody Kurz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658033,0,0,
Angel Rodriguez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa922462,0,0,
Silvestre Berroa,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872460,0,0,
Jonathon Crawford,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa550161,0,0,
Domingo Jimenez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828539,0,0,
Aldor Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa918039,0,0,
Anderson Polanco,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917825,0,0,
Gerardo Bojorquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917806,0,0,
Edwar Colina,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917405,0,0,
Matthias Dietz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa875993,0,0,
Orlando Noriega,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917566,0,0,
Ronald Parra,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917480,0,0,
Wander Cabrera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873320,0,0,
Jio Orozco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875701,0,0,
Jhonny Diaz,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872508,0,0,
Santos Saldivar,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa919410,0,0,
Lorenz Ozuna,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737457,0,0,
Cristopher Molina,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828598,0,0,
Andriu Marin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872815,0,0,
Colyn O'Connell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658482,0,0,
Luis Colmenares,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872827,0,0,
Fredderi Soto,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa879543,0,0,
Brian Sousa,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873465,0,0,
Robert Strader,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875599,0,0,
Jhoniel Sepulveda,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877506,0,0,
Luis Bellorin,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa872816,0,0,
Omar Fernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa917995,0,0,
Javier Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa692027,0,0,
Ashe Russell,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,sa874681,0,0,
Yeudy Colon,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875300,0,0,
